system_id,radius,v_obs,v_err,baryon_term,history_term
KK98-251,1.890000,30.300000,2.000000,402.290500,515.799500
KK98-251,2.060000,32.600000,2.000000,433.154900,629.605100
KK98-251,2.460000,33.300000,2.000000,476.097800,632.792200
KK98-251,2.790000,34.600000,2.000000,493.968500,703.191500
KK98-251,3.130000,34.200000,2.000000,458.110600,711.529400
NGC0024,0.210000,17.400000,6.510000,346.382600,0.000000
NGC0024,0.320000,31.000000,8.860000,663.075400,297.924600
NGC0024,0.430000,36.100000,8.160000,884.157300,419.052700
NGC0024,0.540000,46.000000,8.520000,1168.027200,947.972800
NGC0024,0.640000,58.000000,6.900000,1376.969800,1987.030200
NGC0024,0.740000,63.400000,9.550000,1597.622800,2421.937200
NGC0024,0.850000,71.900000,8.520000,1894.953700,3274.656300
NGC0024,0.960000,76.400000,6.820000,2231.802500,3605.157500
NGC0024,1.070000,78.100000,6.650000,2562.066000,3537.544000
NGC0024,1.170000,80.500000,6.140000,2852.673700,3627.576300
NGC0024,1.280000,82.800000,5.800000,3186.983300,3668.856700
NGC0024,1.380000,85.600000,6.480000,3496.488500,3830.871500
NGC0024,1.480000,88.000000,7.500000,3842.491300,3901.508700
NGC0024,1.590000,92.000000,8.520000,4153.657000,4310.343000
NGC0024,1.700000,92.400000,8.520000,4444.134500,4093.625500
NGC0024,1.800000,95.100000,9.200000,4623.500500,4420.509500
NGC0024,1.910000,96.500000,8.520000,4803.908500,4508.341500
NGC0024,2.020000,101.000000,8.860000,4897.242500,5303.757500
NGC0024,2.130000,99.900000,9.550000,4974.452100,5005.557900
NGC0024,2.230000,103.000000,8.180000,5016.441800,5592.558200
NGC0024,2.340000,104.000000,8.520000,5093.315200,5722.684800
NGC0024,2.440000,107.000000,9.200000,5139.958900,6309.041100
NGC0024,2.540000,107.000000,9.550000,5155.986100,6293.013900
NGC0024,2.650000,106.000000,11.200000,5172.248900,6063.751100
NGC0024,2.760000,107.000000,11.200000,5177.132900,6271.867100
NGC0024,7.070000,104.000000,3.110000,3418.626500,7397.373500
NGC0024,8.490000,106.000000,2.550000,2839.953700,8396.046300
NGC0024,9.910000,109.000000,4.950000,2368.780200,9512.219800
NGC0024,11.270000,110.000000,2.830000,2025.072900,10074.927100
NGC0055,1.230000,28.700000,3.400000,942.572500,0.000000
NGC0055,1.840000,37.600000,2.600000,1412.539400,1.220600
NGC0055,2.460000,43.100000,1.200000,1800.926900,56.683100
NGC0055,3.070000,50.100000,2.800000,2124.691600,385.318400
NGC0055,3.680000,58.100000,4.500000,2399.915300,975.694700
NGC0055,4.300000,64.600000,4.100000,2640.398800,1532.761200
NGC0055,4.910000,68.500000,2.700000,2795.668200,1896.581800
NGC0055,5.520000,72.300000,0.800000,2912.393800,2314.896200
NGC0055,6.140000,74.200000,2.400000,3000.437000,2505.203000
NGC0055,6.750000,78.900000,2.600000,3076.204900,3149.005100
NGC0055,7.370000,82.400000,2.300000,3172.612500,3617.147500
NGC0055,7.980000,84.300000,4.800000,3261.960000,3844.530000
NGC0055,8.590000,85.400000,7.300000,3359.417000,3933.743000
NGC0055,9.210000,85.300000,4.600000,3401.914500,3874.175500
NGC0055,9.820000,86.800000,4.000000,3396.357200,4137.882800
NGC0055,10.430000,85.400000,5.700000,3370.559400,3922.600600
NGC0055,11.050000,85.400000,7.000000,3298.666500,3994.493500
NGC0055,11.660000,86.200000,4.100000,3244.215400,4186.224600
NGC0055,12.280000,86.100000,6.200000,3252.852200,4160.357800
NGC0055,12.890000,87.400000,2.500000,3306.983300,4331.776700
NGC0055,13.500000,86.500000,5.500000,3433.632100,4048.617900
NGC0100,0.230000,6.810000,8.190000,94.248500,0.000000
NGC0100,0.690000,20.000000,4.090000,568.737800,0.000000
NGC0100,1.150000,33.000000,4.000000,1217.194400,0.000000
NGC0100,1.590000,42.700000,4.000000,1759.969000,63.321000
NGC0100,2.050000,49.900000,4.000000,2196.256400,293.753600
NGC0100,2.510000,55.500000,4.000000,2543.413000,536.837000
NGC0100,2.970000,61.900000,4.000000,2876.939300,954.670700
NGC0100,3.420000,67.900000,4.000000,3137.012500,1473.397500
NGC0100,3.880000,73.100000,4.000000,3177.087300,2166.522700
NGC0100,4.340000,76.100000,3.000000,3118.537700,2672.672300
NGC0100,4.790000,77.800000,5.340000,3062.654800,2990.185200
NGC0100,5.240000,79.000000,4.000000,3000.640400,3240.359600
NGC0100,5.700000,78.500000,5.600000,2860.496000,3301.754000
NGC0100,6.160000,79.800000,7.150000,2711.306000,3656.734000
NGC0100,7.160000,83.400000,5.120000,2446.354000,4509.206000
NGC0100,7.520000,84.600000,4.000000,2369.645200,4787.514800
NGC0100,7.980000,86.100000,5.530000,2281.537700,5131.672300
NGC0100,8.440000,87.500000,10.200000,2210.785000,5445.465000
NGC0100,8.900000,89.000000,7.770000,2146.905700,5774.094300
NGC0100,9.350000,90.400000,5.160000,2093.258000,6078.902000
NGC0100,9.620000,91.200000,13.700000,2077.471300,6239.968700
NGC0247,1.080000,34.600000,0.900000,500.189300,696.970700
NGC0247,1.610000,47.000000,0.800000,895.745300,1313.254700
NGC0247,2.150000,59.100000,3.100000,1223.592500,2269.217500
NGC0247,2.700000,64.400000,1.400000,1506.229300,2641.130700
NGC0247,3.220000,67.400000,2.300000,1797.807700,2744.952300
NGC0247,3.770000,69.800000,0.700000,2080.496500,2791.543500
NGC0247,4.310000,71.300000,1.100000,2341.859400,2741.830600
NGC0247,4.850000,73.200000,1.700000,2569.224500,2789.015500
NGC0247,5.380000,75.100000,3.000000,2739.192100,2900.817900
NGC0247,5.920000,78.500000,3.800000,2906.948900,3255.301100
NGC0247,6.460000,81.400000,5.000000,3071.960900,3553.999100
NGC0247,6.990000,83.500000,7.000000,3238.247300,3734.002700
NGC0247,7.530000,87.100000,7.200000,3425.224500,4161.185500
NGC0247,8.070000,90.700000,4.800000,3582.625000,4643.865000
NGC0247,8.620000,93.100000,1.400000,3746.132100,4921.477900
NGC0247,9.140000,95.900000,2.100000,3916.060200,5280.749800
NGC0247,9.690000,98.400000,5.200000,4068.061600,5614.498400
NGC0247,10.230000,101.000000,8.200000,4182.525000,6018.475000
NGC0247,10.760000,103.000000,9.400000,4260.432800,6348.567200
NGC0247,11.300000,104.000000,9.400000,4292.676100,6523.323900
NGC0247,11.840000,105.000000,8.900000,4266.332500,6758.667500
NGC0247,12.380000,105.000000,8.400000,4199.980100,6825.019900
NGC0247,12.910000,105.000000,9.000000,4080.320500,6944.679500
NGC0247,13.480000,106.000000,8.400000,3918.274100,7317.725900
NGC0247,14.010000,108.000000,7.700000,3748.850900,7915.149100
NGC0247,14.540000,107.000000,9.200000,3584.054900,7864.945100
NGC0289,1.500000,164.000000,28.200000,32073.802100,0.000000
NGC0289,2.520000,194.000000,32.000000,51329.529700,0.000000
NGC0289,3.460000,175.000000,25.200000,46638.145000,0.000000
NGC0289,4.320000,185.000000,31.500000,48754.422400,0.000000
NGC0289,5.430000,175.000000,27.900000,49169.155600,0.000000
NGC0289,6.380000,167.000000,27.200000,44784.332500,0.000000
NGC0289,7.570000,176.000000,7.180000,39282.080500,0.000000
NGC0289,10.600000,185.000000,4.290000,29673.282600,4551.717400
NGC0289,13.570000,183.000000,4.220000,24101.666000,9387.334000
NGC0289,16.640000,172.000000,4.330000,20048.485000,9535.515000
NGC0289,19.710000,161.000000,4.240000,17937.790100,7983.209900
NGC0289,22.680000,156.000000,5.080000,16734.053700,7601.946300
NGC0289,25.750000,159.000000,6.490000,15450.653600,9830.346400
NGC0289,28.720000,173.000000,6.970000,14251.843300,15677.156700
NGC0289,31.790000,177.000000,6.570000,13804.052200,17524.947800
NGC0289,34.770000,179.000000,4.470000,13560.296500,18480.703500
NGC0289,37.840000,181.000000,4.260000,13021.230800,19739.769200
NGC0289,40.810000,182.000000,4.260000,12546.049000,20577.951000
NGC0289,43.880000,182.000000,4.830000,11911.315400,21212.684600
NGC0289,46.850000,180.000000,5.500000,11284.796500,21115.203500
NGC0289,49.920000,177.000000,8.500000,10695.890000,20633.110000
NGC0289,52.990000,175.000000,11.000000,10198.092200,20426.907800
NGC0289,55.960000,172.000000,11.600000,9767.207700,19816.792300
NGC0289,59.030000,168.000000,12.600000,9243.380900,18980.619100
NGC0289,62.000000,158.000000,5.380000,8639.558600,16324.441400
NGC0289,65.070000,158.000000,6.500000,8082.973300,16881.026700
NGC0289,68.050000,166.000000,15.500000,7644.042100,19911.957900
NGC0289,71.120000,165.000000,8.750000,7235.493200,19989.506800
NGC0300,0.910000,33.100000,3.900000,993.510400,102.099600
NGC0300,1.360000,46.700000,2.700000,1406.250000,774.640000
NGC0300,1.820000,53.900000,4.700000,1767.361600,1137.848400
NGC0300,2.270000,58.800000,2.500000,2138.925200,1318.514800
NGC0300,2.720000,65.600000,2.600000,2394.416900,1908.943100
NGC0300,3.170000,70.800000,2.700000,2548.272800,2464.367200
NGC0300,3.630000,82.100000,4.900000,2619.126800,4121.283200
NGC0300,4.080000,84.100000,6.600000,2649.878600,4422.931400
NGC0300,4.540000,83.400000,6.200000,2683.152100,4272.407900
NGC0300,4.990000,81.500000,2.700000,2652.506000,3989.744000
NGC0300,5.450000,80.800000,4.000000,2590.047400,3938.592600
NGC0300,5.900000,82.800000,12.400000,2553.928000,4301.912000
NGC0300,6.360000,88.200000,11.700000,2622.010500,5157.229500
NGC0300,6.810000,88.500000,8.500000,2699.800400,5132.449600
NGC0300,7.260000,88.400000,8.900000,2744.122100,5070.437900
NGC0300,7.710000,88.200000,10.800000,2709.245800,5069.994200
NGC0300,8.170000,89.500000,3.100000,2588.973700,5421.276300
NGC0300,8.620000,89.700000,9.500000,2448.552500,5597.537500
NGC0300,9.070000,93.700000,7.300000,2336.334100,6443.355900
NGC0300,9.530000,97.000000,5.700000,2242.735700,7166.264300
NGC0300,9.960000,96.200000,1.500000,2116.282400,7138.157600
NGC0300,10.450000,94.800000,2.100000,1987.060000,6999.980000
NGC0300,10.930000,92.500000,13.900000,1870.944800,6685.305200
NGC0300,11.320000,92.800000,10.600000,1779.161800,6832.678200
NGC0300,11.800000,93.500000,12.100000,1710.963700,7031.286300
NGC0801,1.170000,123.000000,6.200000,33737.652000,0.000000
NGC0801,1.560000,142.000000,6.200000,44389.400500,0.000000
NGC0801,1.960000,205.000000,6.200000,54014.135300,0.000000
NGC0801,2.730000,228.000000,6.200000,70069.851200,0.000000
NGC0801,3.520000,238.000000,6.200000,79322.683700,0.000000
NGC0801,10.590000,229.000000,4.200000,72990.728900,0.000000
NGC0801,17.650000,225.000000,6.900000,60744.211600,0.000000
NGC0801,24.610000,220.000000,4.000000,53617.140200,0.000000
NGC0801,31.670000,222.000000,2.400000,51670.050100,0.000000
NGC0801,38.740000,219.000000,4.100000,44781.292900,3179.707100
NGC0801,45.800000,214.000000,4.700000,37037.292100,8758.707900
NGC0801,52.860000,216.000000,2.600000,32274.371600,14381.628400
NGC0801,59.820000,216.000000,8.800000,29504.676200,17151.323800
NGC0891,0.920000,234.000000,12.000000,79789.410100,0.000000
NGC0891,2.320000,192.000000,12.000000,113596.328900,0.000000
NGC0891,3.240000,212.000000,6.300000,130895.438600,0.000000
NGC0891,4.170000,223.000000,4.410000,116635.278800,0.000000
NGC0891,5.100000,222.000000,4.010000,102504.096600,0.000000
NGC0891,6.030000,224.000000,3.850000,92364.866100,0.000000
NGC0891,6.960000,224.000000,3.230000,85579.214000,0.000000
NGC0891,7.890000,226.000000,3.400000,78135.742500,0.000000
NGC0891,8.800000,226.000000,3.210000,74231.766500,0.000000
NGC0891,9.730000,227.000000,2.750000,67228.728800,0.000000
NGC0891,10.640000,227.000000,2.650000,62278.224600,0.000000
NGC0891,11.580000,224.000000,2.350000,58622.548800,0.000000
NGC0891,12.520000,220.000000,2.430000,53862.599300,0.000000
NGC0891,13.460000,218.000000,2.300000,51460.794500,0.000000
NGC0891,14.400000,217.000000,2.770000,48422.186900,0.000000
NGC0891,15.330000,216.000000,4.430000,45315.974100,1340.025900
NGC0891,16.270000,210.000000,4.470000,42609.401900,1490.598100
NGC0891,17.110000,208.000000,4.350000,40113.616100,3150.383900
NGC1003,1.250000,47.000000,7.600000,3250.922900,0.000000
NGC1003,2.080000,59.500000,4.500000,4213.881800,0.000000
NGC1003,2.900000,71.600000,3.700000,5728.364200,0.000000
NGC1003,3.730000,77.600000,3.100000,6256.111700,0.000000
NGC1003,4.560000,83.400000,3.600000,6620.384900,335.175100
NGC1003,5.390000,89.700000,3.800000,6673.719700,1372.370300
NGC1003,6.220000,93.800000,2.400000,5852.048800,2946.391200
NGC1003,7.040000,99.000000,3.000000,5389.518500,4411.481500
NGC1003,7.870000,103.000000,2.500000,5080.023400,5528.976600
NGC1003,8.700000,100.000000,2.300000,4756.090000,5243.910000
NGC1003,9.540000,98.300000,2.000000,4429.292200,5233.597800
NGC1003,10.340000,98.400000,1.700000,4092.101000,5590.459000
NGC1003,11.210000,94.500000,1.800000,3851.745300,5078.504700
NGC1003,11.980000,94.900000,2.400000,3696.190600,5309.819400
NGC1003,12.850000,95.300000,1.600000,3536.418500,5545.671500
NGC1003,13.720000,96.900000,1.800000,3388.533800,6001.076200
NGC1003,14.490000,97.200000,1.300000,3259.745800,6188.094200
NGC1003,15.360000,100.000000,1.800000,3124.635300,6875.364700
NGC1003,16.130000,104.000000,2.700000,2997.125000,7818.875000
NGC1003,17.000000,104.000000,3.200000,2932.391300,7883.608700
NGC1003,17.780000,105.000000,3.400000,2767.295700,8257.704300
NGC1003,18.650000,109.000000,3.900000,2635.498900,9245.501100
NGC1003,19.520000,110.000000,3.800000,2446.750800,9653.249200
NGC1003,20.290000,107.000000,3.800000,2354.504200,9094.495800
NGC1003,21.160000,106.000000,3.800000,2266.062500,8969.937500
NGC1003,21.930000,106.000000,4.000000,2150.929700,9085.070300
NGC1003,22.800000,108.000000,3.400000,2047.585000,9616.415000
NGC1003,23.670000,109.000000,3.200000,1923.858900,9957.141100
NGC1003,24.440000,110.000000,3.300000,1912.837700,10187.162300
NGC1003,25.310000,110.000000,2.700000,1848.145000,10251.855000
NGC1003,26.080000,110.000000,2.400000,1781.860000,10318.140000
NGC1003,26.950000,113.000000,2.500000,1825.411400,10943.588600
NGC1003,27.730000,114.000000,2.200000,2019.395200,10976.604800
NGC1003,28.600000,112.000000,1.700000,2047.480100,10496.519900
NGC1003,29.470000,113.000000,1.800000,2205.222500,10563.777500
NGC1003,30.240000,115.000000,1.600000,2384.071400,10840.928600
NGC1090,0.350000,20.900000,9.810000,2378.210000,0.000000
NGC1090,1.070000,61.700000,8.190000,9661.277600,0.000000
NGC1090,1.600000,81.300000,4.320000,13060.121300,0.000000
NGC1090,3.700000,124.000000,3.410000,20802.281600,0.000000
NGC1090,5.090000,156.000000,7.020000,23878.149700,457.850300
NGC1090,6.610000,166.000000,6.340000,27737.708200,0.000000
NGC1090,8.170000,165.000000,12.100000,29572.821000,0.000000
NGC1090,9.110000,174.000000,4.840000,28670.832100,1605.167900
NGC1090,10.370000,164.000000,5.860000,27944.386600,0.000000
NGC1090,11.280000,176.000000,7.350000,28657.800000,2318.200000
NGC1090,13.620000,174.000000,3.280000,28200.474000,2075.526000
NGC1090,15.040000,168.000000,2.230000,26646.324200,1577.675800
NGC1090,16.370000,166.000000,2.230000,24861.372100,2694.627900
NGC1090,17.590000,167.000000,4.590000,22961.471300,4927.528700
NGC1090,18.800000,167.000000,5.300000,21398.267600,6490.732400
NGC1090,20.130000,165.000000,3.480000,19907.547400,7317.452600
NGC1090,21.350000,165.000000,3.120000,18718.692500,8506.307500
NGC1090,22.570000,165.000000,2.390000,17748.081700,9476.918300
NGC1090,23.890000,165.000000,2.230000,16837.327300,10387.672700
NGC1090,25.110000,163.000000,2.230000,16138.444900,10430.555100
NGC1090,26.330000,162.000000,2.230000,15541.304200,10702.695800
NGC1090,27.650000,162.000000,2.230000,14971.189000,11272.811000
NGC1090,28.870000,162.000000,2.230000,14522.836500,11721.163500
NGC1090,30.090000,160.000000,2.230000,14016.610900,11583.389100
NGC1705,0.220000,50.200000,7.500000,1136.482000,1383.558000
NGC1705,0.660000,62.200000,7.510000,2192.704000,1676.136000
NGC1705,1.110000,72.400000,5.350000,2207.386900,3034.373100
NGC1705,1.550000,73.200000,3.310000,1852.061300,3506.178700
NGC1705,2.000000,72.900000,3.210000,1540.898900,3773.511100
NGC1705,2.450000,72.600000,2.730000,1274.964500,3995.795500
NGC1705,2.890000,71.500000,3.410000,1070.391200,4041.858800
NGC1705,3.340000,71.100000,4.380000,915.531700,4139.678300
NGC1705,3.780000,71.400000,4.600000,800.186000,4297.774000
NGC1705,4.220000,71.500000,5.680000,726.986000,4385.264000
NGC1705,4.660000,71.500000,6.200000,671.329600,4440.920400
NGC1705,5.110000,71.300000,6.430000,628.071200,4455.618800
NGC1705,5.560000,71.800000,9.680000,590.020000,4565.220000
NGC1705,6.000000,71.500000,10.500000,582.689700,4529.560300
NGC2366,0.120000,4.200000,3.150000,15.814100,1.825900
NGC2366,0.360000,9.410000,1.830000,125.720900,0.000000
NGC2366,0.590000,15.300000,1.370000,255.167300,0.000000
NGC2366,0.830000,18.400000,1.640000,404.858500,0.000000
NGC2366,1.070000,23.400000,2.080000,536.449000,11.111000
NGC2366,1.310000,28.100000,2.460000,638.185000,151.425000
NGC2366,1.540000,33.100000,2.010000,685.916500,409.693500
NGC2366,1.790000,37.500000,1.620000,750.899300,655.350700
NGC2366,2.020000,40.500000,1.680000,816.450500,823.799500
NGC2366,2.260000,42.300000,1.690000,856.876100,932.413900
NGC2366,2.490000,45.200000,1.910000,858.078500,1184.961500
NGC2366,2.740000,47.400000,1.950000,863.331300,1383.428700
NGC2366,2.970000,48.100000,1.740000,883.408500,1430.201500
NGC2366,3.210000,48.800000,1.080000,901.496900,1479.943100
NGC2366,3.440000,50.700000,1.550000,914.853200,1655.636800
NGC2366,3.690000,52.100000,2.780000,919.677700,1794.732300
NGC2366,3.920000,53.000000,2.980000,924.344900,1884.655100
NGC2366,4.160000,53.700000,2.390000,915.129800,1968.560200
NGC2366,4.400000,51.200000,2.210000,907.930900,1713.509100
NGC2366,4.640000,51.600000,1.450000,903.134500,1759.425500
NGC2366,4.870000,51.500000,1.840000,915.824800,1736.425200
NGC2366,5.110000,50.400000,2.530000,924.885700,1615.274300
NGC2366,5.350000,48.500000,4.600000,918.853000,1433.397000
NGC2366,5.590000,50.000000,5.910000,903.308200,1596.691800
NGC2366,5.820000,49.000000,7.420000,878.328400,1522.671600
NGC2366,6.060000,49.400000,5.920000,864.149300,1576.210700
NGC2403,0.160000,24.500000,2.830000,538.704100,61.545900
NGC2403,0.260000,35.300000,2.460000,1248.208900,0.000000
NGC2403,0.360000,43.200000,1.120000,2209.867300,0.000000
NGC2403,0.460000,52.000000,1.250000,3217.866500,0.000000
NGC2403,0.560000,60.900000,2.930000,4073.582500,0.000000
NGC2403,0.660000,65.800000,1.250000,4573.353600,0.000000
NGC2403,0.760000,71.700000,1.250000,5028.044500,112.845500
NGC2403,0.860000,74.600000,1.600000,5313.382400,251.777600
NGC2403,0.960000,74.600000,1.030000,5621.677300,0.000000
NGC2403,1.060000,76.600000,1.120000,5966.591300,0.000000
NGC2403,1.160000,78.500000,1.600000,6338.043400,0.000000
NGC2403,1.270000,83.400000,1.800000,6780.074900,175.485100
NGC2403,1.360000,86.400000,1.600000,7287.696200,177.263800
NGC2403,1.470000,87.400000,1.410000,7766.621200,0.000000
NGC2403,1.570000,90.300000,1.410000,8274.953300,0.000000
NGC2403,1.670000,93.300000,1.600000,8870.804500,0.000000
NGC2403,1.770000,93.300000,1.410000,9423.076000,0.000000
NGC2403,1.870000,95.200000,1.250000,9886.316200,0.000000
NGC2403,1.970000,97.200000,1.600000,10332.392500,0.000000
NGC2403,2.080000,99.100000,2.020000,10821.504200,0.000000
NGC2403,2.180000,98.200000,2.020000,11303.697800,0.000000
NGC2403,2.280000,98.200000,1.600000,11448.144500,0.000000
NGC2403,2.370000,98.200000,1.000000,11337.312200,0.000000
NGC2403,2.470000,97.200000,1.120000,11213.087400,0.000000
NGC2403,2.570000,98.200000,1.410000,11118.719300,0.000000
