system_id,ra_deg,dec_deg,snr,z,planck_name,mcxc_cross_id,act_cross_id,spt_cross_id,source
PSZ2 PSZ2 G305.76+44.79,194.9767598,-18.0330138,5.71714,-1.000000,PSZ2 G305.76+44.79,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G305.88-44.56,5.8865502,-72.4040927,8.63036,0.300000,PSZ2 G305.88-44.56,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G305.96-25.45,251.9190311,-86.8106899,6.64376,-1.000000,PSZ2 G305.96-25.45,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G305.96-37.15,359.2900797,-79.6524604,6.72116,-1.000000,PSZ2 G305.96-37.15,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G306.02+34.47,195.7517572,-28.3299816,5.63451,0.221200,PSZ2 G306.02+34.47,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G306.22-53.56,8.4858181,-63.4495227,4.50315,0.597129,PSZ2 G306.22-53.56,,,SPT-CLJ0033-6326,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G306.23+11.92,197.9731390,-50.8188756,5.02782,-1.000000,PSZ2 G306.23+11.92,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1303.7-2415,195.9278046,-24.2806544,7.61472,0.128800,PSZ2 G306.50+38.50,J1303.7-2415,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G306.62-41.25,1.6583114,-75.5472413,5.18556,-1.000000,PSZ2 G306.62-41.25,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1258.6-0145,194.6654044,-1.7496547,12.02371,0.084500,PSZ2 G306.66+61.06,J1258.6-0145,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1259.3-0411,194.8673247,-4.2009433,15.44750,0.084500,PSZ2 G306.77+58.61,J1259.3-0411,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G307.23+16.35,198.8398574,-46.3161949,5.32683,-1.000000,PSZ2 G307.23+16.35,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G307.56-10.74,208.6607112,-73.0439769,9.97799,0.250000,PSZ2 G307.56-10.74,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G307.72-77.87,11.5624095,-39.2073460,5.78155,0.453000,PSZ2 G307.72-77.87,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G308.04-15.48,216.0945865,-77.4267491,4.65930,-1.000000,PSZ2 G308.04-15.48,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G308.33-20.21,229.6124062,-81.5030224,10.69527,0.480000,PSZ2 G308.33-20.21,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1317.1-3821,199.2779933,-38.3557669,7.10029,0.255300,PSZ2 G308.44+24.24,J1317.1-3821,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1302.8-0230,195.6929497,-2.4839679,4.53094,0.084700,PSZ2 G308.64+60.26,J1302.8-0230,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0014.3-6604,3.5681658,-66.0802335,5.80819,0.159900,PSZ2 G308.85-50.61,J0014.3-6604,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G309.39+13.26,202.5015521,-49.1230914,5.56859,0.280000,PSZ2 G309.39+13.26,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G309.43-72.86,10.1943151,-44.1328040,6.45908,0.350000,PSZ2 G309.43-72.86,,,SPT-CLJ0040-4407,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1314.4-2515,198.6312704,-25.2657228,8.20374,0.243900,PSZ2 G309.49+37.31,J1314.4-2515,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G309.62-19.95,234.8253800,-80.5657397,7.35125,-1.000000,PSZ2 G309.62-19.95,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G310.22+23.02,201.5511705,-39.3544674,4.72333,-1.000000,PSZ2 G310.22+23.02,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G310.81+83.91,193.7525349,21.0947672,8.28912,-1.000000,PSZ2 G310.81+83.91,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G311.18-47.76,357.6798135,-68.3801504,4.85079,-1.000000,PSZ2 G311.18-47.76,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G311.23-23.00,255.9131230,-81.4289483,4.89304,-1.000000,PSZ2 G311.23-23.00,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G311.33-48.50,358.1152046,-67.6484568,5.28048,-1.000000,PSZ2 G311.33-48.50,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J2319.6-7313,350.0518749,-73.2377961,4.61992,0.098400,PSZ2 G311.62-42.31,J2319.6-7313,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G311.91-78.80,10.6511037,-38.1641561,5.20807,0.219345,PSZ2 G311.91-78.80,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1327.9-3130,201.9931995,-31.5125147,18.56985,0.048000,PSZ2 G311.98+30.71,J1327.9-3130,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G312.35+17.84,205.3895592,-44.1040255,4.64904,-1.000000,PSZ2 G312.35+17.84,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G312.48-28.86,296.6917179,-81.3869204,5.56126,-1.000000,PSZ2 G312.48-28.86,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1326.9-2710,201.7700721,-27.1497570,10.92422,0.045800,PSZ2 G312.62+35.05,J1326.9-2710,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J0027.3-5015,6.8029028,-50.2685685,6.92578,0.144800,PSZ2 G312.63-66.40,J0027.3-5015,,SPT-CLJ0027-5015,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1314.2-0659,198.5684020,-7.0411971,4.60305,0.189200,PSZ2 G312.94+55.38,J1314.2-0659,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J2014.2-8038,303.2835014,-80.7011116,6.21216,0.138000,PSZ2 G313.00-30.01,J2014.2-8038,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1311.5-0120,197.8603310,-1.3363510,16.74117,0.183200,PSZ2 G313.33+61.13,J1311.5-0120,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1333.6-3139,203.4175225,-31.7178685,6.59686,0.049000,PSZ2 G313.33+30.29,J1333.6-3139,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1325.1-2014,201.2665558,-20.2410557,5.03199,0.192600,PSZ2 G313.55+41.93,J1325.1-2014,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G313.84+19.21,206.8860445,-42.4602780,6.63218,0.282500,PSZ2 G313.84+19.21,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1601.7-7544,240.4389096,-75.7573790,16.63657,0.153000,PSZ2 G313.88-17.11,J1601.7-7544,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J2359.3-6042,359.7064788,-60.5965175,5.94317,0.098900,PSZ2 G314.26-55.35,J2359.3-6042,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1358.9-4750,209.6776480,-47.8116277,14.90110,0.074000,PSZ2 G314.46+13.54,J1358.9-4750,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G314.77-28.57,293.4761027,-79.4365774,8.21795,-1.000000,PSZ2 G314.77-28.57,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1407.8-5100,211.9006853,-51.0209574,15.49399,0.096600,PSZ2 G314.96+10.06,J1407.8-5100,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1333.6-2317,203.4201679,-23.3041748,6.32460,0.126400,PSZ2 G315.36+38.54,J1333.6-2317,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G315.56-37.04,328.9119349,-75.4309098,8.07025,0.233000,PSZ2 G315.56-37.04,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G315.66-28.64,293.5013063,-78.6476478,8.21382,-1.000000,PSZ2 G315.66-28.64,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1631.6-7507,247.8374089,-75.1437360,17.05772,0.105000,PSZ2 G315.68-18.04,J1631.6-7507,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G315.71-83.81,11.2291975,-33.1467138,4.55228,-1.000000,PSZ2 G315.71-83.81,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1347.4-3250,206.8724756,-32.8747102,18.85321,0.039100,PSZ2 G316.31+28.53,J1347.4-3250,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G316.43+54.02,200.8194390,-8.0130277,5.18380,-1.000000,PSZ2 G316.43+54.02,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G316.51-33.21,313.5503874,-76.7867263,4.86085,-1.000000,PSZ2 G316.51-33.21,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G316.89-32.24,309.0955447,-76.8455865,5.18287,-1.000000,PSZ2 G316.89-32.24,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G317.52+59.94,200.1131951,-2.0996091,4.51434,0.315551,PSZ2 G317.52+59.94,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1645.4-7334,251.3731591,-73.5923016,4.93655,0.069000,PSZ2 G317.58-17.82,J1645.4-7334,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G317.79+26.63,208.9920333,-34.3669750,5.76145,-1.000000,PSZ2 G317.79+26.63,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G318.05-58.88,358.7029145,-56.5519349,5.00342,0.530000,PSZ2 G318.05-58.88,,,SPT-CLJ2354-5633,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1947.3-7623,296.7757129,-76.4033730,7.45623,0.217000,PSZ2 G318.14-29.57,J1947.3-7623,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G318.25+73.24,197.3109005,10.9017388,5.33476,0.425500,PSZ2 G318.25+73.24,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G318.46+83.79,194.6379736,21.1366488,9.40104,-1.000000,PSZ2 G318.46+83.79,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G318.54-07.62,232.9243144,-65.5213568,4.50377,-1.000000,PSZ2 G318.54-07.62,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G318.62+58.55,200.9818911,-3.3189160,4.85596,0.219595,PSZ2 G318.62+58.55,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G319.16+26.63,210.4068892,-34.0109018,4.76907,-1.000000,PSZ2 G319.16+26.63,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G319.19-48.59,346.7538148,-65.1009078,5.41720,0.529800,PSZ2 G319.19-48.59,,,SPT-CLJ2306-6505,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G319.27-19.57,259.5763392,-73.2266305,5.02407,0.260000,PSZ2 G319.27-19.57,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1912.6-7517,288.3035555,-75.3619823,4.66161,0.072600,PSZ2 G319.41-27.54,J1912.6-7517,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G319.64-65.11,1.8784071,-50.5599751,5.43311,-1.000000,PSZ2 G319.64-65.11,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G320.94+83.69,194.9459811,21.1157325,7.32185,-1.000000,PSZ2 G320.94+83.69,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G321.08-17.96,257.9283432,-70.9264049,4.51812,-1.000000,PSZ2 G321.08-17.96,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G321.30+50.63,204.5938123,-10.5553959,4.63419,-1.000000,PSZ2 G321.30+50.63,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G321.94+75.57,197.6432832,13.4176995,4.65786,-1.000000,PSZ2 G321.94+75.57,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J2249.9-6425,342.4563639,-64.4151940,13.67250,0.094000,PSZ2 G321.98-47.96,J2249.9-6425,,SPT-CLJ2249-6426,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G322.44+20.29,216.6178635,-38.9511590,5.25618,-1.000000,PSZ2 G322.44+20.29,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J2254.0-6315,343.5306074,-63.2452095,7.85920,0.211200,PSZ2 G322.63-49.15,J2254.0-6315,,SPT-CLJ2254-6314,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G322.74-42.10,330.7661473,-67.9634736,4.82680,-1.000000,PSZ2 G322.74-42.10,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1330.8-0152,202.7771376,-1.8055423,8.68979,0.085200,PSZ2 G322.77+59.52,J1330.8-0152,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G323.08-63.98,358.9955294,-50.9141276,5.68213,0.319600,PSZ2 G323.08-63.98,,,SPT-CLJ2355-5055,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G323.30+63.66,201.7477745,2.2118505,8.56836,0.259000,PSZ2 G323.30+63.66,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G323.31+27.37,214.2706026,-32.0827267,5.67793,-1.000000,PSZ2 G323.31+27.37,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1303.7+1916,195.9540050,19.2421173,5.51465,0.064300,PSZ2 G323.39+81.61,J1303.7+1916,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G323.70-25.45,282.4323869,-71.3247736,5.73794,-1.000000,PSZ2 G323.70-25.45,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G323.77-33.80,308.3535893,-70.8782359,5.35239,-1.000000,PSZ2 G323.77-33.80,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G323.96+43.81,208.5254743,-16.4825694,4.97385,-1.000000,PSZ2 G323.96+43.81,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1347.5-1144,206.8862609,-11.7625548,11.50636,0.451600,PSZ2 G324.04+48.79,J1347.5-1144,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J2218.0-6511,334.5047938,-65.1769987,8.58427,0.095100,PSZ2 G324.54-44.97,J2218.0-6511,,SPT-CLJ2217-6509,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1638.2-6420,249.5788636,-64.3593754,32.40285,0.050800,PSZ2 G324.59-11.52,J1638.2-6420,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G324.69+62.17,202.8288624,0.9957009,5.18634,0.359299,PSZ2 G324.69+62.17,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G324.99-49.26,341.2652528,-62.1011097,6.15017,0.580000,PSZ2 G324.99-49.26,,,SPT-CLJ2245-6206,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1614.3-6052,243.3762656,-60.8736039,6.76834,0.015700,PSZ2 G325.17-07.05,J1614.3-6052,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G325.19+49.12,207.4979135,-11.1992951,4.62055,-1.000000,PSZ2 G325.19+49.12,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G325.25-33.72,307.2512122,-69.7017107,4.65407,-1.000000,PSZ2 G325.25-33.72,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G325.70+17.34,221.8609559,-40.3457093,8.74540,0.315500,PSZ2 G325.70+17.34,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G325.86-33.56,306.4915892,-69.2386539,4.51756,-1.000000,PSZ2 G325.86-33.56,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G325.99-59.48,353.0963781,-53.9656562,5.85560,0.402000,PSZ2 G325.99-59.48,,,SPT-CLJ2332-5358,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G326.01+17.21,222.2802990,-40.3275264,4.64979,0.062000,PSZ2 G326.01+17.21,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1352.2-0945,208.0081741,-9.7482570,4.50661,0.202100,PSZ2 G326.71+50.30,J1352.2-0945,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G326.73+54.80,206.3749671,-5.5497642,5.91758,-1.000000,PSZ2 G326.73+54.80,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G327.27+11.05,227.8356362,-45.1025073,7.24656,-1.000000,PSZ2 G327.27+11.05,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1514.6-4558,228.6528360,-45.9927363,7.53576,0.058000,PSZ2 G327.29+09.99,J1514.6-4558,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G327.53+25.88,219.0462973,-31.9331583,5.19684,0.303800,PSZ2 G327.53+25.88,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G327.66-54.26,345.9075930,-57.3801875,5.81072,-1.000000,PSZ2 G327.66-54.26,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G328.05+15.79,225.4370484,-40.6348407,5.58051,-1.000000,PSZ2 G328.05+15.79,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1456.2-3826,224.0896952,-38.4416409,6.38054,0.115000,PSZ2 G328.24+18.21,J1456.2-3826,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1646.6-6023,251.6508564,-60.3983860,10.23338,0.148000,PSZ2 G328.31-09.71,J1646.6-6023,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1855.8-6654,284.0177269,-66.9404570,5.27100,0.179700,PSZ2 G328.58-25.25,J1855.8-6654,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G328.96+71.97,200.8032917,10.7282220,5.85160,-1.000000,PSZ2 G328.96+71.97,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G329.29+29.18,218.9841955,-28.2837244,5.05773,-1.000000,PSZ2 G329.29+29.18,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1653.0-5943,253.2597416,-59.7164896,13.83640,0.048000,PSZ2 G329.36-09.90,J1653.0-5943,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G329.48-22.67,278.2479659,-65.5527931,6.16602,-1.000000,PSZ2 G329.48-22.67,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G329.53-54.73,345.1035029,-56.2768781,5.77081,0.152800,PSZ2 G329.53-54.73,,,SPT-CLJ2259-5617,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1752.0-6348,268.0000915,-63.8130141,5.97524,0.133000,PSZ2 G329.57-17.96,J1752.0-6348,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G330.07+28.11,220.2318156,-28.9273244,5.35565,-1.000000,PSZ2 G330.07+28.11,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G330.53-40.56,320.5243115,-63.5958853,4.68190,0.217000,PSZ2 G330.53-40.56,,,SPT-CLJ2121-6335,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G331.10+40.81,214.8295236,-17.2044709,5.77876,0.299200,PSZ2 G331.10+40.81,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1342.0+0213,205.5502268,2.2563185,6.06633,0.076500,PSZ2 G331.12+62.31,J1342.0+0213,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J2158.4-6023,329.5524611,-60.4126709,6.18453,0.075000,PSZ2 G331.96-45.74,J2158.4-6023,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G332.11-23.63,281.8545359,-63.4669718,4.80771,-1.000000,PSZ2 G332.11-23.63,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J2201.9-5956,330.4690686,-59.9399120,19.68729,0.098000,PSZ2 G332.23-46.37,J2201.9-5956,,SPT-CLJ2201-5956,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1847.3-6320,281.7983947,-63.2898298,5.22767,0.014600,PSZ2 G332.29-23.57,J1847.3-6320,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G332.36+62.19,206.1236236,2.3890214,5.25274,0.376445,PSZ2 G332.36+62.19,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1813.3-6127,273.3002001,-61.4589236,12.16918,0.147000,PSZ2 G332.87-19.26,J1813.3-6127,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1326.2+1230,201.5451042,12.4218067,5.82636,0.204000,PSZ2 G333.59+73.19,J1326.2+1230,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G333.89-43.60,324.4571093,-60.1200729,8.24170,0.318000,PSZ2 G333.89-43.60,,,SPT-CLJ2138-6008,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G335.14+30.70,223.1025067,-24.4981632,7.97688,-1.000000,PSZ2 G335.14+30.70,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J2154.1-5751,328.5284291,-57.8630139,14.59793,0.076000,PSZ2 G335.58-46.44,J2154.1-5751,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J2224.4-5515,335.9836732,-55.3102970,5.69140,0.079100,PSZ2 G336.01-51.27,J2224.4-5515,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J2246.3-5243,341.5717330,-52.7221388,14.02867,0.096500,PSZ2 G336.60-55.43,J2246.3-5243,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J2146.3-5717,326.6280586,-57.2772716,7.18506,0.076000,PSZ2 G336.95-45.75,J2146.3-5717,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G337.01+38.30,220.2660344,-17.2070501,4.93692,-1.000000,PSZ2 G337.01+38.30,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G337.12-66.02,353.7726240,-45.7079875,7.45101,0.547261,PSZ2 G337.12-66.02,,,SPT-CLJ2335-4544,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G337.14-25.98,288.6193839,-59.4722087,8.20064,0.260000,PSZ2 G337.14-25.98,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G337.23-12.59,265.3503124,-54.7810927,6.08205,-1.000000,PSZ2 G337.23-12.59,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G337.90+23.58,229.8026131,-29.0701287,7.78943,-1.000000,PSZ2 G337.90+23.58,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G337.91-12.15,265.2563183,-53.9834537,6.67659,-1.000000,PSZ2 G337.91-12.15,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G337.92-64.34,351.6722560,-46.6118080,4.60963,-1.000000,PSZ2 G337.92-64.34,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G337.95+22.70,230.4398862,-29.7548536,6.03163,-1.000000,PSZ2 G337.95+22.70,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G337.99-33.61,303.6793437,-59.2175212,4.96941,-1.000000,PSZ2 G337.99-33.61,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G338.04+23.65,229.8800500,-28.9404858,6.05953,-1.000000,PSZ2 G338.04+23.65,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G338.21+23.46,230.1449047,-29.0007972,6.07903,-1.000000,PSZ2 G338.21+23.46,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G338.25+22.60,230.7618830,-29.6804955,5.79289,-1.000000,PSZ2 G338.25+22.60,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G338.52+22.97,230.7418915,-29.2306816,6.10741,-1.000000,PSZ2 G338.52+22.97,,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
MCXC J1353.0+0509,208.2926770,5.1673231,5.81381,0.078800,PSZ2 G339.47+63.56,J1353.0+0509,,,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
PSZ2 PSZ2 G339.63-69.34,356.1848559,-42.7169471,9.22504,0.596000,PSZ2 G339.63-69.34,,,SPT-CLJ2344-4243,Planck PSZ2 CDS J/A+A/594/A27 (psz2.dat)
